Customer ID,Month,Month of Joining,zip_code,Gender,Age,Married,Dependents,Number of Dependents,Location ID,Service ID,state,county,timezone,area_codes,country,latitude,longitude,roam_ic,roam_og,loc_og_t2t,total_rech_amt,total_rech_data,vol_4g,vol_5g,arpu,offer,Referred a Friend,Number of Referrals,Phone Service,Multiple Lines,Internet Service,Internet Type,Streaming Data Consumption,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Payment Method,Status ID,Satisfaction Score,Churn Category,Churn Reason,Customer Status,Churn Value
7a4faf4c-933b-4d54-8435-42418d7028d2,12,1,74489,Male,44,Yes,Yes,4,yWsTc,wrxHr,Delaware,Angelicahaven,Europe/Kyiv,922,Nicaragua,-80.588822,-81.796813,No,No,45,350,66,31,47,34,Discount,Yes,6,No,No,Yes,DSL,496,No,No,No,Yes,No,No,No,Yes,Cash,CPs-gOR-EcH,3,Competitor,Sing record reach add increase kitchen father month.,Churned,0
985ca687-478b-419a-b245-795d64a2e215,3,7,59940,Female,51,Yes,Yes,1,GpLKo,KDZFP,South Dakota,Youngfurt,Africa/Conakry,418,Afghanistan,82.0124005,44.656599,No,Yes,75,64,55,50,32,19,Free Data,Yes,4,Yes,No,Yes,Fiber,131,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Cash,FjC-tAu-Vwy,5,Service Issues,Weight even us.,Churned,1
cfa54714-345b-4bb4-aab1-b38d15b18a0e,12,7,27044,Female,38,Yes,Yes,4,YvBRP,MDKeu,Missouri,South Lori,Europe/Tallinn,438,Pitcairn Islands,-27.8076765,-164.885845,Yes,Yes,26,218,58,46,68,72,Discount,Yes,0,Yes,No,No,Fiber,386,Yes,No,No,No,Yes,No,Yes,No,Bank Withdrawal,euQ-UdN-hVa,4,Price,Age tend form seem.,Stayed,1
f00dabdb-39d2-4688-ba41-696fe22fb689,6,12,38729,Male,73,Yes,No,0,eomoy,mhfjO,North Dakota,Lake Denise,Africa/Abidjan,166,Uzbekistan,-3.2425285,-150.380073,Yes,No,20,802,62,11,83,18,Upgrade,Yes,6,Yes,Yes,Yes,DSL,456,Yes,No,No,No,No,Yes,No,No,Bank Withdrawal,eeh-Lxx-quO,3,Competitor,House agreement eye rise.,Stayed,1
38af647f-d4ce-48d5-aff7-3b5c3f8e0109,10,3,40448,Female,65,Yes,Yes,4,eyVdB,bxxEy,Kansas,West Scott,Asia/Ashgabat,902,Tokelau,-11.233006,-68.510876,No,No,4,211,9,50,74,65,Discount,No,5,No,No,No,Fiber,93,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Wallet Balance,uHX-FBx-qcV,5,Competitor,Work base about fight training.,Stayed,1
7c0e20d9-d1af-4132-8d3c-5a2730335333,8,7,6751,Male,69,No,Yes,5,omVVY,InuAL,Colorado,Andreville,Asia/Baghdad,746,Mauritius,77.612151,137.314022,No,Yes,87,532,26,79,51,1,Loyalty Offer,Yes,7,Yes,Yes,No,DSL,155,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Bank Withdrawal,Vvk-hBv-PcM,2,Competitor,All usually learn minute candidate.,Churned,1
9b30a84e-0b51-44ee-82e1-6926a08ae554,11,10,66841,Female,87,Yes,Yes,5,ibNnV,cRzVM,Idaho,Johnsonchester,Pacific/Fiji,822,Greece,14.8319,-80.596183,No,No,68,424,84,3,46,12,Discount,No,9,No,No,No,DSL,438,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Cash,Hod-rqQ-mNr,3,Not Applicable,Short share benefit.,Churned,1
bb07dea3-c907-4e3e-9eca-596f07f94f9e,12,11,28641,Female,72,Yes,Yes,4,wPHMx,OTihM,Massachusetts,New Betty,America/Asuncion,244,Morocco,51.5571565,142.072236,No,Yes,10,501,53,35,72,24,Loyalty Offer,Yes,4,Yes,No,Yes,Satellite,95,No,No,No,No,No,No,No,Yes,Cash,XAa-Svq-pRX,5,Competitor,Yard begin ground glass explain allow capital.,Churned,1
5c73f936-caac-40d3-bbae-aa0c570610a3,2,3,6862,Male,66,Yes,Yes,0,rXhzN,ieIBu,North Dakota,Deannaburgh,Europe/Copenhagen,440,Estonia,-41.150227,-100.8354,Yes,No,16,168,55,87,96,73,Free Data,No,1,Yes,Yes,No,Cable,105,Yes,No,No,No,Yes,No,No,No,Wallet Balance,fJt-mgU-And,3,Price,Scene argue information.,Churned,0
ea25cafa-5b70-4c0c-9e9e-c16ce35790a5,6,4,86643,Female,70,Yes,Yes,4,DWRwF,ZsCwZ,Ohio,Jonesland,America/Santo_Domingo,357,United Kingdom,47.9279575,-81.851545,Yes,Yes,35,922,46,89,28,24,Upgrade,Yes,10,No,No,Yes,Satellite,216,No,No,No,No,No,No,Yes,Yes,Credit Card,LqN-Rfo-mad,3,Competitor,Good stand behavior interesting sport piece number.,Churned,1
b1884282-9bb7-4bcb-bc3b-652c5fc328e9,4,4,81054,Male,53,Yes,No,0,RfiCE,huXAc,Illinois,Jonathanview,Asia/Dubai,762,Nicaragua,75.4488455,-179.575955,Yes,Yes,56,949,70,86,82,98,Free Data,No,1,Yes,No,No,Satellite,421,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Bank Withdrawal,OLu-yOa-eDN,2,Service Issues,Be daughter four chair evening call include.,Churned,0
cb4ce067-73de-4d8e-8cce-c3a1c43160aa,7,11,64219,Female,67,No,Yes,4,rJZqL,XyOhI,Idaho,Dixonburgh,Europe/London,789,Namibia,-55.894327,-62.746965,No,No,1,617,24,98,8,77,Free Data,Yes,1,Yes,No,Yes,Fiber,8,Yes,Yes,No,Yes,Yes,No,Yes,No,Wallet Balance,UZw-GMH-Gio,2,Not Applicable,Hear last natural paper writer ready.,Churned,1
ead3c65f-ad5c-442a-9b55-771a2ff8aea4,8,6,78188,Female,39,No,No,1,aTcBX,fuWmQ,New Jersey,Lake Anna,Asia/Taipei,949,Niue,82.778057,28.321797,Yes,Yes,75,593,33,42,3,16,Upgrade,No,1,Yes,No,No,Cable,265,No,No,No,No,No,No,Yes,Yes,Wallet Balance,YxX-CqC-sXy,1,Price,Evidence step continue movement their nearly right.,Churned,1
fc8db6d8-4f03-4221-85dd-a27b5013ac7d,8,3,66294,Female,36,Yes,No,4,SyIDz,agAUE,Oklahoma,Lake Wendy,Africa/Dar_es_Salaam,772,Puerto Rico,-83.13388,1.039917,Yes,No,66,348,58,88,73,20,Discount,No,5,Yes,Yes,Yes,Cable,347,Yes,Yes,No,Yes,No,No,No,No,Wallet Balance,JaY-DkD-jAX,4,Not Applicable,Pay for any nor all tell decide.,Stayed,0
fb9ed3f6-6a53-449c-a547-56dcb88bdd0a,10,2,42160,Female,60,No,Yes,1,DXmFH,ynMCI,Minnesota,South Cameron,Europe/Prague,639,Guadeloupe,-76.6393305,-102.754988,Yes,No,62,628,11,19,34,96,Free Data,Yes,9,No,No,Yes,Satellite,66,Yes,Yes,Yes,No,No,No,No,No,Wallet Balance,MVy-WYr-pDQ,3,Service Issues,Continue mouth national.,Churned,1
a89a7328-02a6-4d02-87c5-1b9a55353c14,2,9,24384,Female,52,No,Yes,2,bHzaA,hSZDP,Texas,Sydneyfort,Europe/Rome,83,Guernsey,46.311584,-33.78855,No,Yes,100,36,38,68,22,79,Loyalty Offer,Yes,6,Yes,Yes,Yes,DSL,213,Yes,Yes,No,No,No,Yes,No,Yes,Credit Card,Igx-xqA-Zcj,5,Price,Raise marriage join well fact study they citizen.,Churned,1
700358d0-e6d3-4431-bb9a-bf2309073690,6,5,83094,Male,79,No,Yes,5,cevyp,QNXIx,Arkansas,East Jennifer,Africa/Conakry,453,Palau,-87.966546,94.813072,Yes,No,55,18,21,40,98,36,Free Data,Yes,1,Yes,Yes,No,Fiber,410,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit Card,wqp-mPJ-vMD,2,Competitor,Experience pull trip message rock investment small throughout.,Stayed,1
12274d2f-bc72-4b7c-9ad7-73ce75636d3b,9,7,59284,Male,89,Yes,No,4,gGwxl,qYkkq,Pennsylvania,Brittanyland,Africa/Luanda,1,Palau,53.588871,-54.827682,No,Yes,89,622,60,72,75,71,Upgrade,No,0,No,No,Yes,Fiber,264,No,Yes,Yes,No,Yes,No,Yes,No,Bank Withdrawal,xjf-VvK-mFr,1,Price,Edge live condition manager.,Stayed,0
a08f13a0-3682-48a2-8eab-9a72c7c9a97e,4,7,23681,Male,57,No,Yes,5,bcyfF,XsJxo,Wisconsin,East Kimberlychester,Asia/Seoul,547,Hungary,19.2981,-161.223745,No,No,70,478,96,1,22,17,Free Data,Yes,8,Yes,Yes,No,Satellite,389,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Wallet Balance,vIa-xZP-Vmb,2,Not Applicable,Development responsibility water argue future.,Stayed,0
8b946cb4-8126-405e-80e7-8f729b6c6d52,9,9,41296,Female,58,No,Yes,1,zvDgh,IxbVc,California,Steinmouth,Asia/Yerevan,2,Lebanon,-60.799849,-175.213449,No,No,7,213,20,13,23,32,Upgrade,No,2,Yes,Yes,Yes,Fiber,42,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Wallet Balance,ChH-ZQY-cbj,4,Service Issues,Increase dinner car concern value when.,Churned,0
ee0a4b97-27c5-483b-9728-126febc1c051,3,3,32077,Female,54,No,Yes,5,Srdsg,aFIUC,South Carolina,Aliciaburgh,America/Caracas,982,Armenia,-35.060011,-76.028126,No,No,95,474,36,33,13,90,Discount,No,9,No,No,No,Satellite,416,No,No,Yes,No,No,No,No,No,Credit Card,OpE-iTV-LFo,3,Price,Young now during.,Stayed,0
cf6b4006-7295-4a17-ac4e-57f6f17dc0b1,11,5,49181,Male,59,Yes,Yes,5,aafzQ,cXxFa,New Jersey,Lake Robinton,America/Belize,395,Marshall Islands,-68.9605355,-175.421776,No,No,86,367,60,16,95,0,Free Data,No,3,No,Yes,Yes,Fiber,324,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Bank Withdrawal,zep-IfK-qml,5,Competitor,Rock same drop artist Congress food.,Stayed,0
61b9db7c-1e22-468d-8b75-7d9cc5a91a26,1,11,76266,Female,88,Yes,Yes,1,MNMzK,NSMPg,Iowa,West Edward,Asia/Rangoon,776,Estonia,-87.9113655,156.037847,Yes,No,8,48,39,83,52,73,Discount,Yes,5,No,No,No,DSL,254,Yes,No,Yes,Yes,No,No,No,Yes,Bank Withdrawal,aLj-Yve-CJO,4,Price,Writer which whom necessary stop big hundred research.,Stayed,1
b4bd9790-6632-466c-bee1-8abe59b8cf54,5,8,5920,Female,67,Yes,No,3,QFQnD,PwBQE,Oregon,Port Allenburgh,Asia/Tokyo,972,Bermuda,-34.813573,-16.796486,No,Yes,48,892,59,64,88,20,Upgrade,No,10,Yes,Yes,No,Cable,118,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Credit Card,xxo-wBw-mto,3,Price,As growth ask visit within.,Stayed,1
3b29368d-eafc-4f28-8363-b3b62100043b,9,6,9411,Female,31,No,Yes,0,ALkRP,GLYAu,Montana,West Mary,Europe/Copenhagen,310,Djibouti,-51.9860985,16.693502,No,Yes,41,701,12,11,49,63,Discount,Yes,6,No,No,Yes,Fiber,206,Yes,Yes,No,Yes,Yes,Yes,No,No,Wallet Balance,rMI-tDi-Iov,4,Not Applicable,Any hope now summer court whose instead.,Churned,1
135ca9d7-3314-470b-b20f-443aa175f786,10,1,46615,Female,63,Yes,No,2,mZDvh,ZawcZ,Georgia,West Victoria,Europe/Zurich,262,Antarctica (the territory South of 60 deg S),-29.9270525,-167.578242,No,No,60,663,20,30,28,15,Upgrade,No,7,No,No,Yes,DSL,9,No,Yes,Yes,Yes,No,No,Yes,No,Cash,aRo-wYd-TqG,5,Competitor,Large minute check management.,Stayed,0
64f94678-5da3-494e-aafd-6b8669ee7295,10,6,81504,Female,41,Yes,Yes,3,drmuO,Aosvq,Vermont,Joshuatown,Asia/Pontianak,867,Isle of Man,-85.0366585,-41.291412,Yes,Yes,53,952,0,63,55,6,Loyalty Offer,No,9,Yes,Yes,Yes,Fiber,202,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Wallet Balance,AUO-dqf-vrZ,2,Service Issues,Natural onto adult program body foot by suddenly.,Churned,0
97f589de-7589-447d-a3a6-5c986b185669,5,10,25493,Female,42,No,No,1,NwykP,OJThO,Kansas,Littlechester,Europe/Bucharest,770,Chile,-38.378705,100.774069,Yes,No,6,889,76,19,57,54,Loyalty Offer,Yes,9,Yes,No,No,Satellite,495,No,No,No,Yes,Yes,Yes,Yes,No,Bank Withdrawal,GSv-PvD-JWY,3,Service Issues,News teacher fast remember oil.,Churned,0
1e11ce7a-d144-4590-8b16-fd3b5f376c95,4,12,40328,Male,74,Yes,Yes,5,kGOhA,AeZof,Hawaii,Carterburgh,Europe/Skopje,341,Venezuela,69.6238305,4.782075,Yes,Yes,95,161,44,2,56,86,Loyalty Offer,Yes,9,Yes,No,Yes,Cable,425,Yes,Yes,Yes,Yes,No,No,No,No,Credit Card,ZEy-hIE-sOi,3,Not Applicable,Institution cultural might card gun prepare between.,Stayed,0
a8828fc3-4eee-4eb4-8a9a-af75f1aa6f70,10,4,64607,Male,52,Yes,Yes,1,ftuES,CXdyd,Colorado,Lake Cory,Europe/Belgrade,308,Togo,62.0546935,109.296899,Yes,No,45,579,93,18,59,79,Loyalty Offer,No,2,Yes,Yes,No,Fiber,153,Yes,No,Yes,No,No,Yes,Yes,Yes,Bank Withdrawal,UHK-ifV-IrD,2,Competitor,Reason inside third table at challenge forget.,Churned,1
a8e36837-23cd-4ce8-a863-9ddf2bd2fbfe,2,3,25975,Male,63,No,No,3,rcFYH,NgISo,Oregon,Harttown,Europe/Skopje,292,Angola,-52.8394985,16.298201,No,No,45,206,44,39,23,30,Discount,Yes,4,Yes,Yes,No,Cable,175,No,Yes,Yes,No,Yes,Yes,No,No,Cash,fQI-nAp-VLL,1,Service Issues,Someone manage information audience.,Stayed,0
de2aa333-b48b-4d4b-8e20-a5c127bb997a,7,11,67673,Male,79,No,No,3,KtCnx,ItMZW,Maine,Hernandezborough,Europe/Berlin,293,Venezuela,19.452316,-57.933135,Yes,Yes,12,615,91,39,63,40,Discount,Yes,8,Yes,Yes,No,DSL,313,Yes,Yes,No,No,Yes,No,No,Yes,Cash,LKz-EBa-MAJ,2,Price,Mr huge man game.,Churned,1
f941effd-cd37-4880-b220-e1b1b2a8f0e0,5,11,97428,Female,90,Yes,No,0,hoSzq,QiJNn,Texas,Davidhaven,Pacific/Port_Moresby,187,Austria,49.6068245,121.824083,No,Yes,43,268,64,77,95,46,Free Data,Yes,7,No,Yes,Yes,Satellite,267,No,Yes,No,No,Yes,Yes,Yes,No,Cash,daz-BCW-USd,3,Competitor,Purpose risk church someone skin expect without.,Stayed,1
9240267e-3302-4d6b-b4b1-a3e07f6b08df,1,4,38750,Male,34,Yes,No,1,lEoLY,UzJPo,Delaware,Elizabethhaven,Europe/Copenhagen,717,Iceland,-22.430069,-37.881755,Yes,No,24,848,91,47,23,95,Upgrade,Yes,0,Yes,Yes,Yes,Satellite,24,No,No,Yes,Yes,Yes,No,No,Yes,Credit Card,IgM-OlV-cMq,3,Service Issues,Side loss himself remember up when ever.,Churned,1
7da10dee-840e-4428-ad16-5f7f741e5806,8,5,75570,Male,61,No,No,2,uuzWL,SXHzQ,Connecticut,Lamville,Asia/Dhaka,991,San Marino,10.6424105,-15.08008,No,Yes,63,527,8,12,72,95,Discount,No,10,No,Yes,Yes,Satellite,439,Yes,No,No,No,No,Yes,No,No,Wallet Balance,nNq-qjf-dde,1,Competitor,Others my listen.,Churned,0
b95622ab-6a6d-46dd-bfbb-046beb61e310,5,12,33153,Male,77,Yes,Yes,4,gMGzb,CAlmn,Illinois,Davidmouth,Europe/Warsaw,741,Madagascar,-30.3521375,-95.958546,No,Yes,40,399,32,24,2,35,Loyalty Offer,Yes,6,No,No,Yes,DSL,321,Yes,No,No,No,No,Yes,No,Yes,Wallet Balance,zqx-GIM-kNe,3,Service Issues,Stock road interest phone.,Churned,0
f70e099a-5546-4db4-8ad1-ebe67f1e173f,10,7,74777,Male,45,Yes,No,3,QyEiE,oAjRP,Rhode Island,Erikamouth,Asia/Brunei,800,South Africa,45.2804355,79.055951,Yes,No,81,537,17,91,54,93,Loyalty Offer,No,2,No,No,No,Satellite,284,No,No,No,No,No,Yes,No,Yes,Bank Withdrawal,ArP-vLL-nhG,4,Not Applicable,Happen same process event entire type rest.,Stayed,0
1a5b97fd-a07d-4a11-bced-8e50cc6cc5e2,8,9,79833,Female,83,No,Yes,4,SdJGJ,rwhqa,Virginia,Ryanland,Asia/Phnom_Penh,975,Angola,-10.2740315,78.925159,Yes,Yes,31,937,65,39,13,7,Upgrade,Yes,8,No,Yes,No,DSL,29,No,Yes,No,Yes,Yes,No,Yes,Yes,Bank Withdrawal,tLv-cgh-rIC,4,Not Applicable,Have ground return.,Stayed,1
49ceef5e-7d20-4f2c-a32d-818a1004cccd,11,12,47218,Female,51,No,No,5,gDyGU,lSZIC,Hawaii,New Brandonton,Africa/Casablanca,334,Haiti,11.1386225,63.230452,No,No,90,657,21,54,24,46,Discount,No,6,No,No,Yes,Satellite,147,Yes,Yes,No,Yes,No,Yes,No,No,Credit Card,vVS-PoI-PEJ,5,Not Applicable,Join significant compare staff apply out.,Churned,0
b514919b-b24b-443e-b7f3-aa24d2bf34b7,8,9,69426,Male,42,Yes,No,5,cNQwB,EHBkR,Wisconsin,West Cory,Europe/Monaco,194,Mali,-37.4099775,-154.671851,No,No,82,900,95,54,4,12,Free Data,Yes,3,Yes,No,Yes,DSL,57,Yes,No,Yes,Yes,Yes,Yes,No,No,Bank Withdrawal,PFY-zgX-TEs,3,Price,Manage politics public alone itself ball main.,Stayed,1
acc0a937-6005-468b-abb0-61ad443d2948,4,4,88521,Female,75,Yes,No,1,BBiZn,vJCUJ,Texas,West Alex,America/Guyana,526,Germany,69.1971025,12.674622,No,No,76,187,12,81,29,58,Discount,No,1,Yes,Yes,No,Fiber,334,Yes,No,Yes,No,Yes,Yes,No,No,Bank Withdrawal,Jwm-tQB-lVp,2,Competitor,Program when dog card change.,Stayed,1
b1ae483e-bead-476e-8b86-d80431392cdb,12,1,21366,Female,81,No,Yes,0,lbrnx,EhQnw,Virginia,Coxmouth,Asia/Kuwait,399,Bouvet Island (Bouvetoya),-44.9338525,14.040573,Yes,Yes,92,159,94,10,19,36,Loyalty Offer,Yes,2,No,No,Yes,DSL,323,Yes,Yes,No,Yes,Yes,No,No,Yes,Bank Withdrawal,mJB-aht-Ykc,5,Price,Form cost say want.,Stayed,0
f0781197-dc46-4913-a2e0-82dd2181c0c2,12,7,27353,Female,73,No,Yes,1,hdtZp,EFikO,Oregon,Vargaschester,Africa/Brazzaville,117,Wallis and Futuna,82.648578,-104.99965,Yes,Yes,79,882,10,89,91,85,Free Data,Yes,7,No,No,Yes,Cable,18,Yes,Yes,No,No,Yes,No,Yes,Yes,Wallet Balance,dZl-DoK-ybj,3,Not Applicable,Ten third just bank line.,Churned,1
2df634b4-342e-4095-9ffe-c118be33128e,12,6,90927,Female,39,Yes,Yes,4,vgNFw,vIQQO,Michigan,North Paulside,Europe/Chisinau,391,Uganda,58.900953,24.957136,No,Yes,68,664,51,53,87,70,Upgrade,No,10,No,Yes,Yes,Cable,330,No,No,Yes,Yes,No,No,No,Yes,Credit Card,sZe-HMy-YtQ,3,Not Applicable,Staff close attention hour role.,Stayed,0
05776fe1-a73f-4f2f-8b31-c6b79cd0f46c,4,6,29739,Male,29,Yes,No,5,Ykogp,izLLZ,Arkansas,East Ryanmouth,Asia/Seoul,402,Australia,69.1301335,44.574513,No,Yes,1,142,8,25,85,45,Free Data,No,8,No,No,No,DSL,58,No,Yes,Yes,No,Yes,No,No,Yes,Credit Card,KzF-BjR-uoa,2,Competitor,Common else center project specific.,Churned,1
c2e07d91-c36c-4c9d-8d11-e351cde00c73,5,12,91271,Male,53,Yes,Yes,1,CpfVy,QnoZF,Illinois,South Kayla,Europe/Sarajevo,997,Malawi,69.855615,-65.017864,No,No,21,687,3,74,84,26,Discount,Yes,4,No,Yes,Yes,Cable,49,Yes,Yes,No,No,No,No,Yes,No,Bank Withdrawal,pki-rJQ-rCq,1,Service Issues,Hospital major four majority deep sort itself.,Stayed,1
351e3dc4-62f4-4ddd-bf1b-28c2568e2301,9,12,3102,Female,87,No,Yes,4,TShnD,IRYAu,Georgia,Gamblestad,Asia/Kuala_Lumpur,345,Montserrat,-38.595195,57.310446,Yes,Yes,92,970,98,86,37,3,Upgrade,No,8,No,Yes,No,Cable,447,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Credit Card,sAg-cjY-FYs,1,Not Applicable,Media own budget team let me could medical.,Stayed,1
1da7302c-f8f5-4b94-bf13-5d8278975124,12,10,89038,Female,30,Yes,Yes,2,ebLnj,JUmBH,Michigan,Hahnhaven,Europe/Malta,910,Sao Tome and Principe,66.3369245,-144.674284,Yes,Yes,86,195,44,60,6,9,Upgrade,Yes,9,No,Yes,Yes,Fiber,425,No,Yes,No,No,Yes,No,Yes,Yes,Credit Card,zSo-cfQ-ZdS,4,Price,Company media agree expect garden star military.,Churned,1
2c600bf9-e893-44fb-8b72-188244d899ce,3,2,17906,Female,77,Yes,No,2,WovkL,bGeAq,Mississippi,Debbiefort,Asia/Saigon,381,Turkey,-65.3335425,124.089725,No,Yes,46,141,57,93,94,4,Free Data,Yes,1,Yes,Yes,Yes,Cable,279,Yes,Yes,Yes,Yes,No,Yes,No,No,Wallet Balance,Mek-Kos-ckJ,4,Competitor,Open arm nation husband leg measure.,Stayed,1
00657c62-7f52-440a-ae86-51d2d6fe64ab,2,6,41248,Male,87,Yes,No,4,ETshR,OLVPK,Oklahoma,Esparzashire,America/Guyana,338,New Zealand,52.5498375,73.3023,Yes,No,39,171,60,19,95,64,Free Data,No,7,No,No,No,Cable,58,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit Card,ViW-uFl-PLC,4,Not Applicable,Question herself study seat ball language yourself.,Churned,1
85d43a20-9c0b-4791-84a0-e1757dd8b938,1,11,55635,Female,30,No,Yes,2,XMbnR,yCKam,South Dakota,West Heidi,Asia/Tokyo,509,Netherlands,7.3277735,48.485774,No,No,43,893,32,2,3,85,Loyalty Offer,Yes,2,Yes,Yes,Yes,Fiber,204,No,Yes,Yes,No,No,Yes,Yes,Yes,Cash,pVo-Uet-bDH,1,Not Applicable,Break whole suffer defense few.,Stayed,0
cf44f4ec-9ff9-47df-b55a-a01b4a00412a,9,11,94289,Male,41,Yes,Yes,4,EzplA,rGfaB,California,Jenniferstad,Africa/Bangui,809,Greece,21.4068395,52.608808,Yes,No,30,334,44,36,80,94,Discount,Yes,1,No,No,No,Satellite,334,Yes,Yes,Yes,No,No,Yes,No,No,Cash,pQU-qMW-Xsa,5,Not Applicable,Form student plant window huge probably.,Stayed,0
134eb48b-71c3-4baa-a395-1da18d40aec9,9,1,66655,Male,40,No,Yes,5,lnFXm,UMAZb,Kentucky,Port Connie,Africa/Bangui,660,Montenegro,-37.080481,-25.940439,No,No,60,744,40,12,91,69,Discount,No,3,No,Yes,Yes,DSL,69,Yes,Yes,No,No,Yes,No,No,Yes,Cash,qVu-mCl-MpK,1,Not Applicable,Give next summer energy company Mrs maybe.,Churned,1
948d07e1-57d0-4fe9-87d9-6099b5d66223,5,6,97803,Female,65,No,No,4,EidUk,XUxdM,Oklahoma,Cooperbury,Asia/Colombo,125,Suriname,89.8508815,144.694431,Yes,Yes,96,752,79,71,66,22,Loyalty Offer,Yes,0,No,Yes,Yes,Satellite,233,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Wallet Balance,ALN-tJP-imG,3,Not Applicable,Participant dog mean.,Stayed,1
1735799e-433a-4f07-b409-3deda070d419,11,5,8502,Female,30,Yes,Yes,1,NWPqd,gvovi,Maryland,Port John,Asia/Bahrain,191,Vietnam,3.688693,150.34918,No,No,53,55,49,68,66,23,Free Data,Yes,8,No,Yes,Yes,Satellite,191,No,Yes,Yes,No,No,Yes,Yes,No,Cash,FDx-tPC-ZZb,2,Competitor,Himself by national bad buy red.,Churned,1
86852bb9-6883-4786-8134-99b0b2d9d0df,3,10,44309,Male,74,Yes,Yes,5,WSAYa,NnHOz,Arizona,Ryantown,America/Guatemala,298,Switzerland,-83.203806,-16.455196,No,No,96,707,80,63,98,61,Upgrade,Yes,2,Yes,Yes,No,Satellite,321,No,No,No,Yes,Yes,Yes,Yes,Yes,Credit Card,Tbk-MVd-stp,3,Price,Line sea future despite cover respond radio.,Churned,1
b14f66bd-98fa-4666-ab7a-6c84b79b47ef,1,5,23796,Male,43,No,No,2,OQkRc,uHXZg,Virginia,Johnburgh,Asia/Yerevan,315,Saint Barthelemy,79.40385,-60.483013,Yes,Yes,73,559,19,18,81,38,Upgrade,Yes,10,Yes,No,Yes,Satellite,126,Yes,Yes,No,No,Yes,Yes,Yes,No,Cash,uxZ-RcU-kZz,2,Price,Explain degree close scene western design.,Churned,0
a69cf6a0-6a1a-4847-9e5b-bd990b62ccc1,3,7,83696,Female,51,Yes,No,4,ZoLbJ,OfJDa,Wyoming,Kimberlyview,Europe/Athens,985,Albania,42.495088,86.885615,Yes,No,74,196,98,12,93,37,Free Data,Yes,2,No,No,Yes,Cable,259,No,No,No,Yes,Yes,No,Yes,Yes,Credit Card,jyr-hRg-nTQ,3,Price,Hot now east student sense.,Stayed,1
7acbda5f-1d70-439f-885c-0cc2039aecdb,1,1,33554,Female,31,No,No,5,bGOmD,Xfsqw,Texas,Stephanieside,Europe/Oslo,667,Cuba,29.5464675,129.577406,Yes,No,20,395,32,72,72,59,Discount,No,9,Yes,Yes,No,DSL,125,Yes,Yes,No,Yes,No,Yes,No,Yes,Bank Withdrawal,hoP-ieU-zAq,4,Not Applicable,Trial conference interest purpose big.,Churned,1
df7b9fdd-d35e-48c4-8e9c-ac37765d8357,7,10,57656,Female,34,Yes,No,5,CbyqQ,imjnA,Iowa,North Joann,Africa/Kampala,982,Andorra,-81.911296,-25.074803,No,No,47,86,84,13,91,57,Upgrade,No,6,Yes,No,No,DSL,496,Yes,Yes,Yes,No,No,No,No,No,Bank Withdrawal,FZP-sNH-Hkg,3,Price,Hotel add economic science line possible court onto.,Churned,0
dad6fecd-45ba-4980-ac42-b98bd63d57e7,8,5,83137,Male,89,Yes,Yes,2,SjXIN,CbdIO,Wisconsin,Garybury,Asia/Katmandu,510,French Guiana,50.244593,-165.118722,No,No,76,561,42,35,20,42,Loyalty Offer,No,2,No,Yes,No,Satellite,52,Yes,Yes,Yes,No,Yes,No,No,No,Cash,uBL-Chz-dOQ,4,Competitor,Tell million return relate bag science.,Stayed,1
9fa89ee3-6bfb-465f-9a06-404d3dac31bb,1,5,62028,Female,52,Yes,Yes,1,oOhAV,Xrsuf,Maryland,Josephville,Indian/Comoro,720,Liechtenstein,77.8159025,49.527142,No,No,20,883,73,87,16,0,Upgrade,Yes,2,No,No,No,Satellite,323,No,No,Yes,No,No,No,No,Yes,Cash,HAI-vhx-cRT,2,Price,Reveal foreign much.,Stayed,0
bb3fb1f3-bbca-4e70-bbe7-f9f50bee4450,8,3,11876,Female,71,Yes,No,3,ebglR,aSfdW,Texas,North Craig,Africa/Tunis,223,Bulgaria,50.1862185,74.518734,No,Yes,64,987,0,99,75,80,Discount,Yes,9,Yes,Yes,No,Cable,249,Yes,No,No,Yes,No,No,Yes,No,Bank Withdrawal,XAh-RXG-xqm,4,Service Issues,Return building democratic record hit.,Churned,1
